,host_count,avg_token_length,token_count,largest_token,url_length,ip_address,dots_count,critical_words,host_rank,host_country
5517,1,4.33,3,7,42,0,3,0,-1,-1
5518,2,5.67,3,11,39,0,2,0,-1,-1
5519,2,5.67,3,11,35,0,2,0,-1,-1
5520,1,5.0,3,9,25,0,2,0,-1,-1
5521,1,5.67,3,11,46,0,3,0,168594,72723
5522,1,5.25,4,9,39,0,3,0,15960,187
5523,2,7.33,3,16,47,0,3,0,-1,-1
5524,2,7.33,3,16,53,0,3,0,-1,-1
5525,1,4.0,3,6,22,0,2,0,-1,-1
5526,1,5.67,3,11,32,0,2,0,-1,-1
5527,1,6.0,3,12,28,0,2,0,-1,-1
5528,1,6.33,3,13,29,0,2,0,-1,-1
5529,1,6.67,3,14,30,0,2,0,-1,-1
5530,1,4.33,3,7,23,0,2,0,-1,-1
5531,1,5.33,3,10,26,0,2,0,-1,-1
5532,1,4.33,3,7,31,0,2,0,-1,-1
5533,1,6.0,3,13,33,0,2,0,-1,-1
5534,1,5.0,3,9,25,0,2,0,-1,-1
5535,1,5.33,3,10,42,0,3,0,-1,-1
5536,1,3.0,3,4,19,0,2,0,-1,-1
5537,1,4.75,4,8,49,0,3,0,-1,-1
5538,2,4.75,4,8,49,0,3,0,-1,-1
5539,2,4.75,4,8,51,0,3,0,-1,-1
5540,1,5.67,3,11,32,0,2,0,-1,-1
5541,1,3.67,3,5,28,0,2,0,46495,8266
5542,1,4.0,3,6,46,0,3,0,-1,-1
5543,2,2.67,3,3,24,0,2,0,8611,199
5544,2,2.67,3,3,29,0,2,0,8611,199
5545,1,6.0,3,12,28,0,2,0,-1,-1
5546,1,5.0,3,9,25,0,2,0,-1,-1
5547,1,6.0,3,12,32,0,2,0,-1,-1
5548,2,5.33,3,10,32,0,2,0,-1,-1
5549,2,5.33,3,10,66,0,2,0,-1,-1
5550,1,3.67,3,5,45,0,3,0,-1,-1
5551,1,5.33,3,10,26,0,2,0,-1,-1
5552,1,4.33,3,7,23,0,2,0,-1,-1
5553,1,6.33,3,13,36,0,2,0,-1,-1
5554,1,4.0,4,7,41,0,3,0,-1,-1
5555,1,5.0,3,10,25,0,2,0,-1,-1
5556,1,6.33,3,13,40,0,3,0,-1,-1
5557,1,5.67,3,11,27,0,2,0,-1,-1
5558,1,8.0,3,18,44,0,2,0,-1,-1
5559,1,6.0,3,12,28,0,2,0,-1,-1
5560,1,3.67,3,5,30,0,3,0,-1,-1
5561,1,5.33,3,10,31,0,2,0,-1,-1
5562,1,4.33,3,7,39,0,2,0,-1,-1
5563,1,5.0,3,9,42,0,3,0,480713,245627
5564,1,6.67,3,14,42,0,3,0,-1,-1
5565,1,7.33,3,16,32,0,2,0,-1,-1
5566,1,4.33,3,7,36,0,3,0,-1,-1
5567,3,4.67,3,8,24,0,2,0,-1,-1
5568,3,4.67,3,8,29,0,2,0,-1,-1
5569,3,4.67,3,8,29,0,2,0,-1,-1
5570,1,4.0,3,7,22,0,2,0,-1,-1
5571,1,4.0,3,6,22,0,2,0,-1,-1
5572,1,6.33,3,13,39,0,3,0,229955,14556
5573,1,8.0,3,18,42,0,3,0,521483,340091
5574,1,6.33,3,13,35,0,2,0,-1,-1
5575,1,4.67,3,8,24,0,2,0,-1,-1
5576,1,5.0,3,9,25,0,2,0,-1,-1
5577,2,3.67,3,5,21,0,2,0,-1,-1
5578,2,3.67,3,5,30,0,2,0,-1,-1
5579,1,8.33,3,19,40,0,2,0,-1,-1
5580,1,5.33,3,10,31,0,2,0,-1,-1
5581,1,5.0,3,9,25,0,2,0,-1,-1
5582,1,4.33,3,7,35,0,3,0,-1,-1
5583,1,5.33,3,10,32,0,2,0,-1,-1
5584,1,7.0,3,15,31,0,2,0,-1,-1
5585,1,8.0,3,18,46,0,2,0,-1,-1
5586,1,6.67,3,14,30,0,2,0,-1,-1
5587,1,5.67,3,11,38,0,2,0,1646535,1061115
5588,1,5.67,3,11,27,0,2,0,-1,-1
5589,1,4.67,3,8,30,0,2,0,-1,-1
5590,1,5.67,3,11,27,0,2,0,-1,-1
5591,1,7.0,3,15,31,0,2,0,-1,-1
5592,1,6.67,3,14,36,0,2,0,-1,-1
5593,1,5.67,3,11,27,0,2,0,-1,-1
5594,1,5.33,3,10,26,0,2,0,-1,-1
5595,2,4.33,3,7,23,0,2,0,-1,-1
5596,2,4.33,3,7,29,0,2,0,-1,-1
5597,1,4.0,3,6,22,0,2,0,-1,-1
5598,1,6.67,3,14,30,0,2,0,-1,-1
5599,1,4.33,3,7,25,0,2,0,-1,-1
5600,1,3.86,7,6,49,0,5,0,-1,-1
5601,1,6.33,3,13,36,0,2,0,-1,-1
5602,1,4.33,3,7,23,0,2,0,-1,-1
5603,1,4.33,3,7,32,0,2,0,-1,-1
5604,1,5.67,3,11,55,0,3,0,-1,-1
5605,1,5.67,3,11,43,0,3,0,-1,-1
5606,1,3.75,4,7,26,0,3,0,-1,-1
5607,1,6.33,3,13,41,0,3,0,-1,-1
5608,1,4.67,3,8,24,0,2,0,-1,-1
5609,1,5.67,3,11,36,0,3,0,-1,-1
5610,1,5.33,3,10,39,0,3,0,-1,-1
5611,1,5.67,3,11,27,0,2,0,-1,-1
5612,2,4.0,3,7,46,0,3,0,-1,-1
5613,2,4.0,3,7,32,0,3,0,-1,-1
5614,1,4.67,3,8,24,0,2,0,-1,-1
5615,1,6.33,3,13,38,0,3,0,-1,-1
5616,1,7.67,3,17,33,0,2,0,-1,-1
5617,1,4.0,3,6,27,0,2,0,-1,-1
5618,1,6.0,3,12,41,0,3,0,-1,-1
5619,1,7.0,3,16,32,0,2,0,-1,-1
5620,1,4.33,3,7,26,0,2,0,-1,-1
5621,1,5.0,3,9,34,0,3,0,-1,-1
5622,1,4.67,3,8,34,0,3,0,-1,-1
5623,1,4.0,3,6,29,0,2,0,-1,-1
5624,1,3.67,3,5,37,0,3,0,-1,-1
5625,1,6.67,3,14,35,0,2,0,-1,-1
5626,3,7.33,3,16,32,0,2,0,-1,-1
5627,3,7.33,3,16,41,0,2,0,-1,-1
5628,3,7.33,3,16,39,0,2,0,-1,-1
5629,1,6.33,3,13,29,0,2,0,-1,-1
5630,1,4.67,3,8,24,0,2,0,-1,-1
5631,1,6.33,3,13,29,0,2,0,-1,-1
5632,1,4.33,3,7,23,0,2,0,-1,-1
5633,1,7.0,3,15,31,0,2,0,-1,-1
5634,1,3.5,4,7,25,0,3,0,-1,-1
5635,1,7.0,3,15,31,0,2,0,-1,-1
5636,1,5.67,3,11,32,0,2,0,-1,-1
5637,1,5.0,3,9,25,0,2,0,-1,-1
5638,1,6.33,3,13,29,0,2,0,-1,-1
5639,1,4.33,3,7,23,0,2,0,-1,-1
5640,1,5.0,3,9,25,0,2,0,-1,-1
5641,1,4.67,3,8,24,0,2,0,-1,-1
5642,2,4.0,3,6,31,0,3,0,-1,-1
5643,2,4.0,3,6,36,0,3,0,-1,-1
5644,1,2.75,4,3,32,0,3,0,2271,399
5645,1,4.67,3,8,24,0,2,0,-1,-1
5646,1,5.0,3,9,25,0,2,0,-1,-1
5647,1,4.67,3,8,39,0,3,0,373303,166763
5648,1,5.33,3,10,37,0,3,0,-1,-1
5649,1,5.0,3,9,25,0,2,0,-1,-1
5650,1,4.33,3,7,28,0,2,0,-1,-1
5651,1,4.25,4,8,32,0,2,0,-1,-1
5652,1,3.25,4,4,33,0,3,0,-1,-1
5653,1,3.67,3,5,35,0,3,0,-1,-1
5654,1,7.0,3,15,41,0,3,0,-1,-1
5655,1,6.67,3,14,30,0,2,0,-1,-1
5656,1,6.67,3,14,35,0,2,0,-1,-1
5657,1,5.0,3,9,38,0,2,0,-1,-1
5658,1,6.67,3,14,30,0,2,0,-1,-1
5659,2,5.0,3,9,25,0,2,0,-1,-1
5660,2,5.0,3,9,45,0,2,0,-1,-1
5661,1,4.0,3,7,36,0,3,0,852491,48739
5662,1,7.33,3,16,37,0,2,0,-1,-1
5663,1,6.33,3,13,29,0,2,0,-1,-1
5664,1,4.33,3,7,35,0,3,0,-1,-1
5665,1,6.0,3,12,28,0,2,0,-1,-1
5666,1,5.33,3,10,26,0,2,0,3524432,622045
5667,1,3.0,3,4,19,0,2,0,-1,-1
5668,1,6.33,3,13,29,0,2,0,-1,-1
5669,4,5.67,3,11,39,0,3,0,-1,-1
5670,4,5.67,3,11,36,0,3,0,-1,-1
5671,4,5.67,3,11,39,0,3,0,-1,-1
5672,4,5.67,3,11,37,0,3,0,-1,-1
5673,1,5.33,3,11,26,0,2,0,-1,-1
5674,1,7.0,3,15,38,0,2,0,-1,-1
5675,1,7.33,3,16,37,0,2,0,-1,-1
5676,1,6.0,3,12,28,0,2,0,-1,-1
5677,1,4.67,3,8,38,0,3,0,-1,-1
5678,1,7.67,3,17,33,0,2,0,-1,-1
5679,4,8.33,3,19,66,0,2,0,-1,-1
5680,4,8.33,3,19,56,0,2,0,-1,-1
5681,4,8.33,3,19,51,0,2,0,-1,-1
5682,1,6.33,3,13,29,0,2,0,-1,-1
5683,1,7.0,3,15,31,0,2,0,-1,-1
5684,2,6.33,3,13,29,0,2,0,-1,-1
5685,2,6.33,3,13,35,0,2,0,-1,-1
5686,1,7.0,3,15,61,0,3,0,-1,-1
5687,1,4.33,3,7,28,0,2,0,-1,-1
5688,1,8.0,3,18,34,0,2,0,-1,-1
5689,1,5.67,3,11,39,0,2,0,-1,-1
5690,1,6.67,3,14,30,0,2,0,-1,-1
5691,1,6.67,3,14,30,0,2,0,-1,-1
5692,2,7.0,3,15,39,0,2,0,-1,-1
5693,2,7.0,3,15,35,0,2,0,-1,-1
5694,1,5.33,3,10,26,0,2,0,-1,-1
5695,1,6.33,3,13,29,0,2,0,-1,-1
5696,1,5.0,3,9,30,0,2,0,-1,-1
5697,1,4.67,3,8,24,0,2,0,-1,-1
5698,1,5.33,3,10,31,0,2,0,-1,-1
5699,1,3.67,3,5,21,0,2,0,-1,-1
5700,1,4.33,3,7,32,0,2,0,-1,-1
5701,1,3.33,3,4,60,0,2,0,-1,-1
5702,1,5.33,3,10,31,0,2,0,-1,-1
5703,1,5.0,3,9,25,0,2,0,-1,-1
5704,1,6.67,3,14,30,0,2,0,-1,-1
5705,1,4.33,3,7,23,0,2,0,-1,-1
5706,1,5.67,3,11,27,0,2,0,-1,-1
5707,1,5.67,3,11,27,0,2,0,-1,-1
5708,1,5.67,3,11,27,0,2,0,-1,-1
5709,1,4.33,3,7,28,0,2,0,-1,-1
5710,1,4.67,3,8,24,0,2,0,-1,-1
5711,1,4.33,3,7,41,0,3,0,-1,-1
5712,1,6.0,3,12,43,0,3,0,-1,-1
5713,1,6.0,3,12,33,0,2,0,-1,-1
5714,1,7.0,3,15,31,0,2,0,-1,-1
5715,1,5.25,4,8,32,0,3,0,-1,-1
5716,3,5.33,3,10,30,0,2,0,-1,-1
5717,3,5.33,3,10,33,0,2,0,-1,-1
5718,3,5.33,3,10,36,0,2,0,-1,-1
5719,1,6.33,3,13,29,0,2,0,-1,-1
5720,1,6.33,3,13,29,0,2,0,-1,-1
5721,1,5.0,3,9,34,0,2,0,-1,-1
5722,1,3.67,3,6,31,0,3,0,-1,-1
5723,1,5.33,3,10,36,0,3,0,-1,-1
5724,1,5.0,3,9,25,0,2,0,-1,-1
5725,1,4.0,3,6,36,0,3,0,-1,-1
5726,1,5.67,3,11,33,0,2,0,-1,-1
5727,1,4.0,3,6,22,0,2,0,-1,-1
5728,1,4.0,3,6,22,0,2,0,-1,-1
5729,1,3.67,3,5,21,0,2,0,-1,-1
5730,1,5.5,4,14,40,0,3,0,-1,-1
5731,1,7.33,3,16,32,0,2,0,-1,-1
5732,1,6.0,3,12,35,0,2,0,-1,-1
5733,1,7.0,3,15,31,0,2,0,-1,-1
5734,1,5.0,3,9,33,0,2,0,-1,-1
5735,1,6.67,3,14,30,0,2,0,-1,-1
5736,1,5.67,3,11,32,0,2,0,-1,-1
5737,1,4.0,3,6,29,0,2,0,-1,-1
5738,1,6.0,3,12,38,0,3,0,-1,-1
5739,1,5.67,3,11,35,0,2,0,-1,-1
5740,1,4.67,3,8,28,0,2,0,-1,-1
5741,1,5.33,3,10,33,0,2,0,-1,-1
5742,1,5.0,3,9,39,0,3,0,-1,-1
5743,1,5.33,3,10,26,0,2,0,-1,-1
5744,1,3.33,3,5,37,0,3,0,20785,420
5745,1,4.2,5,9,53,0,5,0,536902,147197
5746,1,3.5,4,4,45,0,4,0,5608,1265
5747,1,2.75,4,4,22,0,2,0,-1,-1
5748,1,6.33,3,13,29,0,2,0,-1,-1
5749,1,4.0,3,6,22,0,2,0,-1,-1
5750,1,4.33,3,7,27,0,2,0,-1,-1
5751,1,7.0,3,15,51,0,3,0,-1,-1
5752,1,4.33,3,7,34,0,3,0,-1,-1
5753,1,5.33,3,10,26,0,2,0,-1,-1
5754,1,6.33,3,13,29,0,2,0,-1,-1
5755,1,4.67,3,9,33,0,3,0,-1,-1
5756,1,6.33,3,13,41,0,2,0,-1,-1
5757,1,5.0,3,9,25,0,2,0,-1,-1
5758,1,7.0,3,15,31,0,2,0,-1,-1
5759,1,4.67,3,8,24,0,2,0,-1,-1
5760,1,5.67,3,11,27,0,2,0,-1,-1
5761,2,6.67,3,14,30,0,2,0,-1,-1
5762,2,6.67,3,14,33,0,2,0,-1,-1
5763,1,6.0,3,12,33,0,2,0,-1,-1
5764,1,5.33,3,10,31,0,2,0,-1,-1
5765,1,4.5,4,10,29,0,3,0,-1,-1
5766,1,11.0,3,27,43,0,2,0,-1,-1
5767,1,5.67,3,11,34,0,2,0,-1,-1
5768,1,4.67,3,8,31,0,2,0,-1,-1
5769,2,5.33,3,10,35,0,2,0,-1,-1
5770,2,5.33,3,10,41,0,2,0,-1,-1
5771,1,5.0,3,9,25,0,2,0,-1,-1
5772,1,6.67,3,14,30,0,2,0,-1,-1
5773,1,4.33,3,7,23,0,2,0,-1,-1
5774,1,7.0,3,15,31,0,2,0,-1,-1
5775,1,5.33,3,10,33,0,2,0,-1,-1
5776,1,10.67,3,26,42,0,2,0,-1,-1
5777,1,5.67,3,11,36,0,2,0,-1,-1
5778,1,4.67,3,9,24,0,2,0,-1,-1
5779,1,5.33,3,10,32,0,2,0,-1,-1
5780,1,5.33,3,10,33,0,2,0,-1,-1
5781,1,3.33,3,4,61,0,3,0,16293,5455
5782,1,3.75,4,8,26,0,3,0,-1,-1
5783,1,4.67,3,8,24,0,2,0,-1,-1
5784,2,3.5,4,6,25,0,3,0,-1,-1
5785,2,3.5,4,6,38,0,3,0,-1,-1
5786,1,4.5,4,6,37,0,3,0,-1,-1
5787,2,4.33,3,7,23,0,2,0,-1,-1
5788,2,4.33,3,7,35,0,3,0,-1,-1
5789,1,4.33,3,8,41,0,3,0,-1,-1
5790,1,7.33,3,16,44,0,2,0,472101,145017
5791,1,4.0,3,6,36,0,3,0,-1,-1
5792,1,4.67,3,8,24,0,2,0,-1,-1
5793,1,6.33,3,13,43,0,2,0,-1,-1
5794,1,6.0,3,12,28,0,2,0,-1,-1
5795,1,5.0,3,9,25,0,2,0,-1,-1
5796,1,7.33,3,16,44,0,2,0,-1,-1
5797,1,7.0,3,15,36,0,2,0,-1,-1
5798,1,5.67,3,11,27,0,2,0,-1,-1
5799,1,6.0,3,12,66,0,2,0,-1,-1
5800,1,7.33,3,16,32,0,2,0,-1,-1
5801,1,7.0,3,15,31,0,2,0,-1,-1
5802,1,3.8,5,7,31,0,3,0,-1,-1
5803,1,5.33,3,10,26,0,2,0,-1,-1
5804,1,8.0,3,18,34,0,2,0,-1,-1
5805,1,4.67,3,8,24,0,2,0,-1,-1
5806,1,5.33,3,10,35,0,3,0,-1,-1
5807,1,4.67,3,8,43,0,3,0,-1,-1
5808,1,4.0,3,6,27,0,2,0,-1,-1
5809,1,4.33,3,7,40,0,3,0,137809,60367
5810,1,4.25,4,7,28,0,2,0,-1,-1
5811,1,6.33,3,13,29,0,2,0,-1,-1
5812,3,3.33,3,4,57,0,2,0,-1,-1
5813,3,3.33,3,4,34,0,2,0,-1,-1
5814,3,3.33,3,4,58,0,2,0,-1,-1
5815,2,2.4,5,4,24,0,3,0,-1,-1
5816,2,2.4,5,4,40,0,3,0,-1,-1
5817,1,2.75,4,4,26,0,3,0,-1,-1
5818,1,4.0,3,6,22,0,2,0,-1,-1
5819,1,3.33,3,4,20,0,2,0,-1,-1
5820,1,3.67,3,6,46,0,3,0,25214,514
5821,1,3.67,3,5,28,0,2,0,-1,-1
5822,1,4.33,3,7,23,0,2,0,-1,-1
5823,1,4.67,3,8,66,0,3,0,-1,-1
5824,1,4.33,3,7,23,0,2,0,-1,-1
5825,1,7.0,4,14,39,0,3,0,-1,-1
5826,1,7.0,3,15,31,0,2,0,-1,-1
5827,1,6.33,3,13,38,0,3,0,-1,-1
5828,1,3.67,3,5,22,0,2,0,-1,-1
5829,1,5.67,3,11,36,0,3,0,-1,-1
5830,1,5.0,3,9,25,0,2,0,-1,-1
5831,2,4.0,3,6,22,0,2,0,-1,-1
5832,2,4.0,3,6,26,0,2,0,-1,-1
5833,1,4.33,3,7,30,0,2,0,-1,-1
5834,1,3.75,4,8,32,0,3,0,-1,-1
5835,1,2.75,4,4,22,0,3,0,-1,-1
5836,1,4.33,3,7,23,0,2,0,-1,-1
5837,1,4.67,3,8,24,0,2,0,-1,-1
5838,1,3.67,3,5,21,0,2,0,-1,-1
5839,1,4.33,3,7,29,0,3,0,-1,-1
5840,1,3.67,3,5,32,0,3,0,-1,-1
5841,1,4.67,3,8,29,0,2,0,-1,-1
5842,1,4.33,3,7,23,0,2,0,-1,-1
5843,1,4.0,3,6,34,0,2,0,-1,-1
5844,1,4.25,4,7,38,0,2,0,-1,-1
5845,1,4.0,3,5,27,0,2,0,35599,1030
5846,1,6.67,3,13,30,0,2,0,-1,-1
5847,1,5.33,3,8,26,0,2,0,-1,-1
5848,1,7.0,3,10,31,0,2,0,-1,-1
5849,1,2.5,4,4,21,0,2,0,-1,-1
5850,1,5.0,4,6,40,0,3,0,-1,-1
5851,1,6.5,2,10,22,0,1,0,-1,-1
5852,1,3.5,2,5,23,0,1,0,-1,-1
5853,1,6.0,3,8,28,0,2,0,-1,-1
5854,1,7.75,4,13,51,0,3,0,-1,-1
5855,1,6.33,3,11,29,0,2,0,-1,-1
5856,1,4.0,4,6,36,0,3,0,-1,-1
5857,1,12.33,3,26,47,0,2,0,-1,-1
5858,1,4.5,4,8,38,0,3,0,-1,-1
5859,1,7.33,3,11,32,0,2,0,-1,-1
5860,1,7.33,3,11,32,0,2,0,-1,-1
5861,2,4.0,3,7,22,0,2,0,-1,-1
5862,2,4.0,3,7,30,0,2,0,-1,-1
5863,1,6.5,2,10,27,0,1,0,-1,-1
5864,1,3.5,2,4,19,0,1,0,-1,-1
5865,1,4.5,2,6,18,0,1,0,-1,-1
5866,2,4.0,3,6,27,0,2,0,574228,667883
5867,3,5.0,3,7,24,0,2,0,6,6
5868,2,4.0,3,7,21,0,2,0,135464,41989
5869,1,7.0,3,11,30,0,2,0,326,217
5870,141,5.67,3,9,52,0,2,0,-1,-1
5871,1,8.33,3,11,68,0,4,0,326,217
5872,184,5.33,3,10,47,0,2,1,1140090,311168
5873,39,7.5,2,12,59,0,2,0,-1,-1
5874,1,6.67,3,14,55,0,2,0,825692,248149
5875,1,2.5,4,3,28,0,2,0,-1,-1
5876,197,6.33,3,11,56,0,2,0,326,217
5877,5,6.67,3,9,30,0,2,0,-1,-1
5878,141,5.67,3,9,52,0,2,0,-1,-1
5879,5,3.25,4,6,24,0,3,0,-1,-1
5880,3,7.67,3,11,58,0,3,0,416882,105170
5881,3,7.67,3,11,56,0,3,0,416882,105170
5882,3,7.67,3,11,71,0,3,0,416882,105170
5883,184,5.33,3,10,47,0,2,1,1140090,311168
5884,23,5.33,3,7,51,0,3,0,459959,104794
5885,1,4.67,3,8,24,0,2,0,134484,26934
5886,1,6.0,3,9,50,0,2,0,-1,-1
5887,1,6.33,3,13,29,0,2,0,369762,329731
5888,68,4.67,3,8,28,0,2,0,-1,-1
5889,68,4.67,3,8,29,0,2,0,-1,-1
5890,68,4.67,3,8,38,0,3,0,-1,-1
5891,24,4.0,3,6,21,0,2,0,-1,-1
5892,99,5.33,3,7,56,0,2,0,2788,1198
5893,2,4.33,3,7,54,0,2,0,7372,5847
5894,5,5.33,3,10,38,0,2,0,4196463,359094
5895,1,5.0,3,7,44,0,2,0,105061,36596
5896,4,2.5,2,3,50,0,2,0,135464,41989
5897,8,4.0,3,6,30,0,2,0,788,756
5898,197,6.33,3,11,56,0,2,0,326,217
5899,197,6.33,3,11,56,0,2,0,326,217
5900,13,4.33,3,7,36,0,2,0,319297,239138
5901,2,5.0,3,9,37,0,2,0,1568402,121594
5902,184,5.33,3,10,48,0,2,1,1140090,311168
5903,9,6.67,3,14,48,0,3,0,69869,47814
5904,1,3.67,3,5,43,0,3,0,-1,-1
5905,18,4.5,4,6,57,0,3,0,-1,-1
5906,197,6.33,3,11,63,0,2,0,326,217
5907,18,4.5,4,6,57,0,3,0,-1,-1
5908,197,6.33,3,11,63,0,2,0,326,217
5909,184,5.33,3,10,47,0,2,1,1140090,311168
5910,8,4.0,3,6,30,0,2,0,788,756
5911,25,5.67,3,11,27,0,2,0,124097,48634
5912,25,5.67,3,11,62,0,3,0,124097,48634
5913,99,5.33,3,7,56,0,2,0,2788,1198
5914,5,3.33,3,4,49,0,3,0,-1,-1
5915,5,3.33,3,4,49,0,3,0,-1,-1
5916,5,3.33,3,4,35,0,3,0,-1,-1
5917,5,3.33,3,4,35,0,3,0,-1,-1
5918,58,6.5,2,10,31,0,1,0,4922,1541
5919,1,4.67,3,8,37,0,3,0,-1,-1
5920,57,5.33,3,10,45,0,2,0,239374,174737
5921,141,5.67,3,9,52,0,2,0,-1,-1
5922,11,4.33,3,7,23,0,2,0,1053420,258821
5923,99,5.33,3,7,54,0,2,0,2788,1198
5924,184,5.33,3,10,47,0,2,1,1140090,311168
5925,4,4.0,3,6,44,0,3,0,44,46
5926,4,7.5,2,12,23,0,1,0,-1,-1
5927,31,4.33,3,7,93,0,3,0,95,32
5928,31,4.33,3,7,29,0,2,0,95,32
5929,99,5.33,3,7,54,0,2,0,2788,1198
5930,58,6.5,2,10,31,0,1,0,4922,1541
5931,4,3.67,3,5,52,0,3,0,679,359
5932,3,2.67,3,3,27,0,2,0,520002,159641
5933,57,5.33,3,10,45,0,2,0,239374,174737
5934,108,3.33,3,4,51,1,3,0,39372,29205
5935,108,3.33,3,4,51,1,3,0,39372,29205
5936,108,3.33,3,4,32,0,2,0,39372,29205
5937,1,5.33,3,10,25,0,2,0,-1,-1
5938,1,5.0,3,9,64,0,3,0,-1,-1
5939,4,5.67,3,11,50,0,2,0,23925,22582
5940,141,5.67,3,9,52,0,2,0,-1,-1
5941,1,4.67,3,8,40,0,2,0,-1,-1
5942,108,3.33,3,4,51,1,3,0,39372,29205
5943,108,3.33,3,4,51,1,3,0,39372,29205
5944,108,3.33,3,4,50,1,3,0,39372,29205
5945,108,3.33,3,4,32,0,2,0,39372,29205
5946,108,3.33,3,4,51,1,3,0,39372,29205
5947,108,3.33,3,4,52,1,3,0,39372,29205
5948,108,3.33,3,4,32,0,2,0,39372,29205
5949,2,4.0,3,6,22,0,2,0,-1,-1
5950,2,4.0,3,6,44,0,3,0,-1,-1
5951,2,5.33,3,7,35,0,2,0,-1,-1
5952,2,5.33,3,7,39,0,3,0,-1,-1
5953,40,4.33,3,7,22,0,2,0,-1,-1
5954,40,4.33,3,7,23,0,2,0,-1,-1
5955,12,5.0,3,9,51,0,3,0,240066,201095
5956,99,5.33,3,7,54,0,2,0,2788,1198
5957,38,6.0,2,9,21,0,1,0,-1,-1
5958,141,5.67,3,9,52,0,2,0,-1,-1
5959,8,4.0,3,6,30,0,2,0,788,756
5960,99,5.33,3,7,56,0,2,0,2788,1198
5961,184,5.33,3,10,47,0,2,1,1140090,311168
5962,1,5.33,3,10,48,0,3,0,-1,-1
5963,108,3.33,3,4,50,1,3,0,39372,29205
5964,108,3.33,3,4,32,0,2,0,39372,29205
5965,23,4.33,3,7,31,0,2,0,2380051,397374
5966,184,5.33,3,10,48,0,2,1,1140090,311168
5967,99,5.33,3,7,54,0,2,0,2788,1198
5968,58,6.5,2,10,31,0,1,0,4922,1541
5969,1,6.0,3,12,38,0,2,0,-1,-1
5970,57,5.33,3,10,47,0,2,0,239374,174737
5971,2,5.0,3,9,59,0,3,0,-1,-1
5972,38,6.0,2,9,21,0,1,0,-1,-1
5973,38,6.0,2,9,28,0,1,0,-1,-1
5974,38,6.0,2,9,56,0,2,0,-1,-1
5975,38,6.0,2,9,50,0,2,0,-1,-1
5976,38,6.0,2,9,54,0,2,0,-1,-1
5977,5,5.0,3,9,52,0,2,0,-1,-1
5978,141,5.67,3,9,52,0,2,0,-1,-1
5979,2,4.25,4,7,37,0,2,0,304945,57699
5980,2,3.33,3,5,42,0,2,1,-1,-1
5981,5,3.25,4,5,70,0,4,0,-1,-1
5982,5,3.25,4,5,70,0,4,0,-1,-1
5983,5,3.25,4,5,70,0,4,0,-1,-1
5984,5,3.25,4,5,70,0,4,0,-1,-1
5985,5,3.25,4,5,70,0,4,0,-1,-1
5986,2,3.33,3,5,69,0,3,1,-1,-1
5987,8,3.33,3,5,20,0,2,0,-1,-1
5988,141,5.67,3,9,52,0,2,0,-1,-1
5989,23,4.33,3,7,31,0,2,0,2380051,397374
5990,13,3.67,3,5,20,0,2,0,93112,60921
5991,8,4.33,3,7,22,0,2,0,-1,-1
5992,184,5.33,3,10,50,0,3,0,1140090,311168
5993,184,5.33,3,10,48,0,2,1,1140090,311168
5994,99,5.33,3,7,54,0,2,0,2788,1198
5995,9,5.67,3,11,26,0,2,0,-1,-1
5996,197,6.33,3,11,56,0,2,0,326,217
5997,197,6.33,3,11,63,0,2,0,326,217
5998,9,4.0,3,6,68,0,3,0,493,178
5999,184,5.33,3,10,48,0,2,1,1140090,311168
6000,197,6.33,3,11,56,0,2,0,326,217
6001,23,4.33,3,7,31,0,2,0,2380051,397374
6002,18,4.5,4,6,57,0,3,0,-1,-1
6003,197,6.33,3,11,63,0,2,0,326,217
6004,184,5.33,3,10,48,0,2,1,1140090,311168
6005,23,4.33,3,7,31,0,2,0,2380051,397374
6006,18,7.0,3,15,55,0,3,0,-1,-1
6007,99,5.33,3,7,54,0,2,0,2788,1198
6008,1,5.5,2,9,20,0,1,0,-1,-1
6009,1,3.5,2,4,17,0,1,0,-1,-1
6010,1,4.0,2,5,17,0,1,0,10163,10079
6011,1,6.0,2,9,71,1,2,0,-1,-1
6012,1,6.0,2,9,21,0,1,0,-1,-1
6013,108,3.33,3,4,51,1,3,0,39372,29205
6014,108,3.33,3,4,51,1,3,0,39372,29205
6015,108,3.33,3,4,50,1,3,0,39372,29205
6016,108,3.33,3,4,52,1,3,0,39372,29205
6017,108,3.33,3,4,52,1,3,0,39372,29205
6018,108,3.33,3,4,51,1,3,0,39372,29205
6019,108,3.33,3,4,32,0,2,0,39372,29205
6020,7,3.33,3,4,29,0,2,0,39372,29205
6021,7,3.33,3,4,82,0,2,0,39372,29205
6022,5,4.0,3,6,69,0,3,0,-1,-1
6023,5,4.33,3,7,67,0,3,1,5558,2766
6024,2,5.33,3,8,47,0,3,0,-1,-1
6025,184,5.33,3,10,47,0,2,1,1140090,311168
6026,2,6.33,3,8,48,0,3,0,681919,196710
6027,99,5.33,3,7,54,0,2,0,2788,1198
6028,3,4.0,2,5,17,0,1,0,-1,-1
6029,197,6.33,3,11,56,0,2,0,326,217
6030,5,4.67,3,8,79,0,3,0,-1,-1
6031,2,6.33,3,9,29,0,2,0,-1,-1
6032,2,6.33,3,9,38,0,3,0,-1,-1
6033,365,5.0,3,7,33,0,2,0,-1,-1
